scheme,condition,wm,prompt_id,seed,score,stat,n_tokens,edits,rejected,short,src
KGW,dia100,1,6,13,8.380569037782255,8.380569037782255,1215,-1,0,0,pos_KGW
KGW,dia100,1,6,14,9.247938426148643,9.247938426148643,1458,-1,0,0,pos_KGW
KGW,dia100,1,7,11,7.510632572181969,7.510632572181969,980,-1,0,0,pos_KGW
KGW,dia100,1,7,12,8.77465776164978,8.77465776164978,1116,-1,0,0,pos_KGW
KGW,dia100,1,7,13,8.110807630014394,8.110807630014394,974,-1,0,0,pos_KGW
KGW,dia100,1,7,14,7.703864790498363,7.703864790498363,1071,-1,0,0,pos_KGW
KGW,dia100,1,8,11,1.044416536820274,1.044416536820274,882,-1,0,0,pos_KGW
KGW,dia100,1,8,12,4.75926935391541,4.75926935391541,854,-1,0,0,pos_KGW
KGW,dia100,1,8,13,2.715376933208523,2.715376933208523,869,-1,0,0,pos_KGW
KGW,dia100,1,8,14,3.0148303232411395,3.0148303232411395,853,-1,0,0,pos_KGW
KGW,dia100,1,9,11,6.303772897449275,6.303772897449275,1186,-1,0,0,pos_KGW
KGW,dia100,1,9,12,8.43627368926102,8.43627368926102,1360,-1,0,0,pos_KGW
KGW,dia100,1,9,13,7.477106628550643,7.477106628550643,1110,-1,0,0,pos_KGW
KGW,dia100,1,9,14,6.1502705938218885,6.1502705938218885,1178,-1,0,0,pos_KGW
KGW,dia100,1,10,11,8.4002187067661,8.4002187067661,959,-1,0,0,pos_KGW
KGW,dia100,1,10,12,11.895028739934363,11.895028739934363,1388,-1,0,0,pos_KGW
KGW,dia100,1,10,13,7.090288789742716,7.090288789742716,1026,-1,0,0,pos_KGW
KGW,dia100,1,10,14,12.676875128241644,12.676875128241644,1645,-1,0,0,pos_KGW
KGW,dia100,1,11,11,9.831733490357353,9.831733490357353,1087,-1,0,0,pos_KGW
KGW,dia100,1,11,12,8.027764012762123,8.027764012762123,1010,-1,0,0,pos_KGW
KGW,dia100,1,11,13,6.446501147846041,6.446501147846041,916,-1,0,0,pos_KGW
KGW,dia100,1,11,14,5.261786909416896,5.261786909416896,1082,-1,0,0,pos_KGW
KGW,dia100,1,12,11,2.796101181678127,2.796101181678127,947,-1,0,0,pos_KGW
KGW,dia100,1,12,12,4.653487844744423,4.653487844744423,1082,-1,0,0,pos_KGW
KGW,dia100,1,12,13,4.681912387616101,4.681912387616101,1055,-1,0,0,pos_KGW
KGW,dia100,1,12,14,2.6759213375873743,2.6759213375873743,1010,-1,0,0,pos_KGW
KGW,dia100,1,13,11,4.432664531800839,4.432664531800839,809,-1,0,0,pos_KGW
KGW,dia100,1,13,12,6.561235282255833,6.561235282255833,1045,-1,0,0,pos_KGW
KGW,dia100,1,13,13,6.392815115923733,6.392815115923733,941,-1,0,0,pos_KGW
KGW,dia100,1,13,14,6.659125246200584,6.659125246200584,1257,-1,0,0,pos_KGW
KGW,dia100,1,14,11,3.5551508750488923,3.5551508750488923,1198,-1,0,0,pos_KGW
KGW,dia100,1,14,12,6.061025687840629,6.061025687840629,1236,-1,0,0,pos_KGW
KGW,dia100,1,14,13,5.317874403649643,5.317874403649643,1134,-1,0,0,pos_KGW
KGW,dia100,1,14,14,5.382647534633026,5.382647534633026,1034,-1,0,0,pos_KGW
KGW,dia100,1,15,11,3.5089663377771623,3.5089663377771623,1270,-1,0,0,pos_KGW
KGW,dia100,1,15,12,2.9516097302997224,2.9516097302997224,1126,-1,0,0,pos_KGW
KGW,dia100,1,15,13,4.1825081121323615,4.1825081121323615,982,-1,0,0,pos_KGW
KGW,dia100,1,15,14,3.801205782659554,3.801205782659554,1319,-1,0,0,pos_KGW
KGW,dia100,1,16,11,10.123664577359616,10.123664577359616,1096,-1,0,0,pos_KGW
KGW,dia100,1,16,12,8.901636390843125,8.901636390843125,921,-1,0,0,pos_KGW
KGW,dia100,1,16,13,10.769274475435786,10.769274475435786,1233,-1,0,0,pos_KGW
KGW,dia100,1,16,14,9.241810817890393,9.241810817890393,1013,-1,0,0,pos_KGW
KGW,dia100,1,17,11,3.1673091313854984,3.1673091313854984,1100,-1,0,0,pos_KGW
KGW,dia100,1,17,12,5.949641173087296,5.949641173087296,1131,-1,0,0,pos_KGW
KGW,dia100,1,17,13,6.014344909412725,6.014344909412725,999,-1,0,0,pos_KGW
KGW,dia100,1,17,14,5.474802966371077,5.474802966371077,1094,-1,0,0,pos_KGW
KGW,dia100,1,18,11,5.428604875074232,5.428604875074232,1125,-1,0,0,pos_KGW
KGW,dia100,1,18,12,7.618893094976946,7.618893094976946,1095,-1,0,0,pos_KGW
KGW,dia100,1,18,13,6.493094697110508,6.493094697110508,1149,-1,0,0,pos_KGW
KGW,dia100,1,18,14,4.305086834477186,4.305086834477186,1215,-1,0,0,pos_KGW
KGW,dia100,1,19,11,2.873959892556788,2.873959892556788,960,-1,0,0,pos_KGW
KGW,dia100,1,19,12,3.4864677758973266,3.4864677758973266,908,-1,0,0,pos_KGW
KGW,dia100,1,19,13,3.269410640527702,3.269410640527702,1133,-1,0,0,pos_KGW
KGW,dia100,1,19,14,3.8329361673176705,3.8329361673176705,1187,-1,0,0,pos_KGW
KGW,dia100,1,20,11,3.9298320277763734,3.9298320277763734,1029,-1,0,0,pos_KGW
KGW,dia100,1,20,12,3.877381965848981,3.877381965848981,1057,-1,0,0,pos_KGW
KGW,dia100,1,20,13,5.5612294258799215,5.5612294258799215,1156,-1,0,0,pos_KGW
KGW,dia100,1,20,14,3.5955060470141538,3.5955060470141538,1024,-1,0,0,pos_KGW
KGW,dia100,1,21,11,3.5967656531725565,3.5967656531725565,886,-1,0,0,pos_KGW
KGW,dia100,1,21,12,5.5628775552370975,5.5628775552370975,957,-1,0,0,pos_KGW
KGW,dia100,1,21,13,6.655787142597199,6.655787142597199,1006,-1,0,0,pos_KGW
KGW,dia100,1,21,14,6.394198272112476,6.394198272112476,999,-1,0,0,pos_KGW
KGW,dia100,1,22,11,8.833459118601274,8.833459118601274,1201,-1,0,0,pos_KGW
KGW,dia100,1,22,12,6.468948895591946,6.468948895591946,1075,-1,0,0,pos_KGW
KGW,dia100,1,22,13,6.914194918467253,6.914194918467253,986,-1,0,0,pos_KGW
KGW,dia100,1,22,14,6.968538633022972,6.968538633022972,1207,-1,0,0,pos_KGW
KGW,dia100,1,23,11,11.6095964531509,11.6095964531509,1078,-1,0,0,pos_KGW
KGW,dia100,1,23,12,11.238869617866971,11.238869617866971,1010,-1,0,0,pos_KGW
KGW,dia100,1,23,13,6.881976979244928,6.881976979244928,897,-1,0,0,pos_KGW
KGW,dia100,1,23,14,9.32258064516129,9.32258064516129,962,-1,0,0,pos_KGW
KGW,dia50,0,0,11,-1.4666032266235969,-1.4666032266235969,1028,-1,0,0,neg
KGW,dia50,0,0,12,-1.3552904279941345,-1.3552904279941345,1055,-1,0,0,neg
KGW,dia50,0,0,13,-1.517242822586011,-1.517242822586011,1087,-1,0,0,neg
KGW,dia50,0,0,14,-2.0767453592409235,-2.0767453592409235,1011,-1,0,0,neg
KGW,dia50,0,1,11,-0.06362847629757777,-0.06362847629757777,989,-1,0,0,neg
KGW,dia50,0,1,12,-0.726960472427166,-0.726960472427166,1002,-1,0,0,neg
KGW,dia50,0,1,13,-0.03013743873394561,-0.03013743873394561,1102,-1,0,0,neg
KGW,dia50,0,1,14,2.0073469118130736,2.0073469118130736,986,-1,0,0,neg
KGW,dia50,0,2,11,0.5839971160707451,0.5839971160707451,951,-1,0,0,neg
KGW,dia50,0,2,12,0.0695889000639221,0.0695889000639221,827,-1,0,0,neg
KGW,dia50,0,2,13,-0.647150228929434,-0.647150228929434,1054,-1,0,0,neg
KGW,dia50,0,2,14,0.5744030816453425,0.5744030816453425,983,-1,0,0,neg
KGW,dia50,0,3,11,0.4864143202483853,0.4864143202483853,1083,-1,0,0,neg
KGW,dia50,0,3,12,0.9632419486019034,0.9632419486019034,971,-1,0,0,neg
KGW,dia50,0,3,13,2.9472422306490635,2.9472422306490635,1040,-1,0,0,neg
KGW,dia50,0,3,14,2.23606797749979,2.23606797749979,1126,-1,0,0,neg
KGW,dia50,0,4,11,-1.3341724461386,-1.3341724461386,1242,-1,0,0,neg
KGW,dia50,0,4,12,-2.696969696969697,-2.696969696969697,1090,-1,0,0,neg
KGW,dia50,0,4,13,-1.3226074416298597,-1.3226074416298597,1058,-1,0,0,neg
KGW,dia50,0,4,14,-2.4921381759790213,-2.4921381759790213,931,-1,0,0,neg
KGW,dia50,0,5,11,1.8587566552180885,1.8587566552180885,845,-1,0,0,neg
KGW,dia50,0,5,12,1.6270182954187524,1.6270182954187524,908,-1,0,0,neg
KGW,dia50,0,5,13,-0.9887464447697201,-0.9887464447697201,984,-1,0,0,neg
KGW,dia50,0,5,14,0.0,0.0,939,-1,0,0,neg
KGW,dia50,0,6,11,0.7163023141353112,0.7163023141353112,1529,-1,0,0,neg
KGW,dia50,0,6,12,-0.8512250604346743,-0.8512250604346743,1083,-1,0,0,neg
KGW,dia50,0,6,13,0.441054277135977,0.441054277135977,1317,-1,0,0,neg
KGW,dia50,0,6,14,2.817096446461137,2.817096446461137,1236,-1,0,0,neg
KGW,dia50,0,7,11,-1.2139306226108553,-1.2139306226108553,930,-1,0,0,neg
KGW,dia50,0,7,12,-2.3179316248638266,-2.3179316248638266,913,-1,0,0,neg
KGW,dia50,0,7,13,0.8528028654224418,0.8528028654224418,1079,-1,0,0,neg
KGW,dia50,0,7,14,-0.16351748504193214,-0.16351748504193214,936,-1,0,0,neg
KGW,dia50,0,8,11,-2.230794224927386,-2.230794224927386,850,-1,0,0,neg
KGW,dia50,0,8,12,-1.018266349953196,-1.018266349953196,869,-1,0,0,neg
KGW,dia50,0,8,13,-1.5629146012061728,-1.5629146012061728,830,-1,0,0,neg
KGW,dia50,0,8,14,-1.8180176565120658,-1.8180176565120658,984,-1,0,0,neg
KGW,dia50,0,9,11,-0.3806168878173307,-0.3806168878173307,995,-1,0,0,neg
KGW,dia50,0,9,12,0.6219704135711229,0.6219704135711229,1035,-1,0,0,neg
KGW,dia50,0,9,13,0.7139569407704756,0.7139569407704756,1131,-1,0,0,neg
KGW,dia50,0,9,14,0.24712082528608617,0.24712082528608617,1049,-1,0,0,neg
KGW,dia50,0,10,11,0.3624623234754152,0.3624623234754152,922,-1,0,0,neg
KGW,dia50,0,10,12,1.724114679646174,1.724114679646174,876,-1,0,0,neg
KGW,dia50,0,10,13,1.5811388300841898,1.5811388300841898,1001,-1,0,0,neg
KGW,dia50,0,10,14,1.4525280139562204,1.4525280139562204,1048,-1,0,0,neg
KGW,dia50,0,11,11,0.672538245981366,0.672538245981366,976,-1,0,0,neg
KGW,dia50,0,11,12,0.7396301375919812,0.7396301375919812,968,-1,0,0,neg
KGW,dia50,0,11,13,-0.772987951680997,-0.772987951680997,965,-1,0,0,neg
KGW,dia50,0,11,14,0.26637086328481074,0.26637086328481074,903,-1,0,0,neg
KGW,dia50,0,12,11,-1.0962039963725736,-1.0962039963725736,963,-1,0,0,neg
KGW,dia50,0,12,12,-2.163657997282274,-2.163657997282274,1018,-1,0,0,neg
KGW,dia50,0,12,13,0.831028119143167,0.831028119143167,906,-1,0,0,neg
KGW,dia50,0,12,14,-0.8872139507342691,-0.8872139507342691,997,-1,0,0,neg
KGW,dia50,0,13,11,-2.185478389157322,-2.185478389157322,913,-1,0,0,neg
KGW,dia50,0,13,12,3.0763614872118006,3.0763614872118006,876,-1,0,0,neg
KGW,dia50,0,13,13,1.3451663655958126,1.3451663655958126,930,-1,0,0,neg
KGW,dia50,0,13,14,-0.5037175233040658,-0.5037175233040658,1140,-1,0,0,neg
KGW,dia50,0,14,11,-0.032461373658059775,-0.032461373658059775,950,-1,0,0,neg
KGW,dia50,0,14,12,-0.8234922797960652,-0.8234922797960652,1076,-1,0,0,neg
KGW,dia50,0,14,13,0.27948154232004163,0.27948154232004163,1038,-1,0,0,neg
KGW,dia50,0,14,14,-0.9031682568032344,-0.9031682568032344,1032,-1,0,0,neg
KGW,dia50,0,15,11,-0.2903739520695205,-0.2903739520695205,1187,-1,0,0,neg
KGW,dia50,0,15,12,-0.029787773436724965,-0.029787773436724965,1128,-1,0,0,neg
KGW,dia50,0,15,13,0.387930096244895,0.387930096244895,1124,-1,0,0,neg
KGW,dia50,0,15,14,-1.1327701959495946,-1.1327701959495946,1011,-1,0,0,neg
KGW,dia50,0,16,11,-0.22058872208213906,-0.22058872208213906,1008,-1,0,0,neg
KGW,dia50,0,16,12,-0.718325463293173,-0.718325463293173,939,-1,0,0,neg
KGW,dia50,0,16,13,-1.7028404364001535,-1.7028404364001535,898,-1,0,0,neg
KGW,dia50,0,16,14,-0.27375436433166195,-0.27375436433166195,855,-1,0,0,neg
KGW,dia50,0,17,11,-2.0330600909302543,-2.0330600909302543,931,-1,0,0,neg
KGW,dia50,0,17,12,-1.3408030463079819,-1.3408030463079819,891,-1,0,0,neg
KGW,dia50,0,17,13,-0.20225995873897262,-0.20225995873897262,881,-1,0,0,neg
KGW,dia50,0,17,14,-0.06666666666666667,-0.06666666666666667,901,-1,0,0,neg
KGW,dia50,0,18,11,-0.42365927286816174,-0.42365927286816174,1093,-1,0,0,neg
KGW,dia50,0,18,12,-0.09227493778812974,-0.09227493778812974,1058,-1,0,0,neg
KGW,dia50,0,18,13,1.8509524454822497,1.8509524454822497,1123,-1,0,0,neg
KGW,dia50,0,18,14,1.0502635074658662,1.0502635074658662,1049,-1,0,0,neg
KGW,dia50,0,19,11,0.8356716504931926,0.8356716504931926,969,-1,0,0,neg
KGW,dia50,0,19,12,2.4361721890980808,2.4361721890980808,1000,-1,0,0,neg
KGW,dia50,0,19,13,-0.19528336647123581,-0.19528336647123581,945,-1,0,0,neg
KGW,dia50,0,19,14,-0.36719403681726276,-0.36719403681726276,1069,-1,0,0,neg
KGW,dia50,0,20,11,0.031450273186121945,0.031450273186121945,1012,-1,0,0,neg
KGW,dia50,0,20,12,0.7520337050697262,0.7520337050697262,1290,-1,0,0,neg
KGW,dia50,0,20,13,-0.1315903389919538,-0.1315903389919538,925,-1,0,0,neg
KGW,dia50,0,20,14,1.5960897370072347,1.5960897370072347,1022,-1,0,0,neg
KGW,dia50,0,21,11,-1.562857283668267,-1.562857283668267,984,-1,0,0,neg
KGW,dia50,0,21,12,0.09245003270420485,0.09245003270420485,1054,-1,0,0,neg
KGW,dia50,0,21,13,0.39223227027636803,0.39223227027636803,937,-1,0,0,neg
KGW,dia50,0,21,14,-0.13018891098082389,-0.13018891098082389,945,-1,0,0,neg
KGW,dia50,0,22,11,1.8387096774193548,1.8387096774193548,962,-1,0,0,neg
KGW,dia50,0,22,12,-0.48067341450088774,-0.48067341450088774,1109,-1,0,0,neg
KGW,dia50,0,22,13,1.3351736838756898,1.3351736838756898,1087,-1,0,0,neg
KGW,dia50,0,22,14,1.5300765057379782,1.5300765057379782,1112,-1,0,0,neg
KGW,dia50,0,23,11,1.0993893976770697,1.0993893976770697,902,-1,0,0,neg
KGW,dia50,0,23,12,2.1807013815017964,2.1807013815017964,917,-1,0,0,neg
KGW,dia50,0,23,13,0.2584682679004954,0.2584682679004954,959,-1,0,0,neg
KGW,dia50,0,23,14,0.3413943709994594,0.3413943709994594,859,-1,0,0,neg
KGW,dia50,1,0,11,4.937707198786941,4.937707198786941,1051,-1,0,0,pos_KGW
KGW,dia50,1,0,12,4.405217428692868,4.405217428692868,1011,-1,0,0,pos_KGW
KGW,dia50,1,0,13,4.0183444800463874,4.0183444800463874,878,-1,0,0,pos_KGW
KGW,dia50,1,0,14,2.181101016938586,2.181101016938586,973,-1,0,0,pos_KGW
KGW,dia50,1,1,11,5.265448782780671,5.265448782780671,1019,-1,0,0,pos_KGW
KGW,dia50,1,1,12,5.447078937714031,5.447078937714031,1167,-1,0,0,pos_KGW
KGW,dia50,1,1,13,6.7513789880398996,6.7513789880398996,1092,-1,0,0,pos_KGW
KGW,dia50,1,1,14,5.129032258064516,5.129032258064516,962,-1,0,0,pos_KGW
KGW,dia50,1,2,11,7.260034144621624,7.260034144621624,878,-1,0,0,pos_KGW
KGW,dia50,1,2,12,10.171363775511475,10.171363775511475,912,-1,0,0,pos_KGW
KGW,dia50,1,2,13,12.013664728725209,12.013664728725209,1028,-1,0,0,pos_KGW
KGW,dia50,1,2,14,16.97096634343893,16.97096634343893,1826,-1,0,0,pos_KGW
KGW,dia50,1,3,11,7.235512215573729,7.235512215573729,968,-1,0,0,pos_KGW
KGW,dia50,1,3,12,6.293167755275526,6.293167755275526,1011,-1,0,0,pos_KGW
KGW,dia50,1,3,13,6.795118133996459,6.795118133996459,1078,-1,0,0,pos_KGW
KGW,dia50,1,3,14,5.098907701571466,5.098907701571466,878,-1,0,0,pos_KGW
KGW,dia50,1,4,11,9.599532977511329,9.599532977511329,1888,-1,0,0,pos_KGW
KGW,dia50,1,4,12,6.241074116226668,6.241074116226668,1144,-1,0,0,pos_KGW
KGW,dia50,1,4,13,5.694355808464597,5.694355808464597,1091,-1,0,0,pos_KGW
KGW,dia50,1,4,14,6.97794642459726,6.97794642459726,1078,-1,0,0,pos_KGW
KGW,dia50,1,5,11,8.80514018671183,8.80514018671183,1034,-1,0,0,pos_KGW
KGW,dia50,1,5,12,6.275695166863015,6.275695166863015,870,-1,0,0,pos_KGW
KGW,dia50,1,5,13,6.745199234810774,6.745199234810774,1094,-1,0,0,pos_KGW
KGW,dia50,1,5,14,7.281358514603014,7.281358514603014,881,-1,0,0,pos_KGW
KGW,dia50,1,6,11,11.043513812388461,11.043513812388461,1496,-1,0,0,pos_KGW
KGW,dia50,1,6,12,8.08290376865476,8.08290376865476,1201,-1,0,0,pos_KGW
KGW,dia50,1,6,13,10.112059941497284,10.112059941497284,1199,-1,0,0,pos_KGW
KGW,dia50,1,6,14,10.705754551443784,10.705754551443784,1397,-1,0,0,pos_KGW
KGW,dia50,1,7,11,9.275855420171965,9.275855420171965,965,-1,0,0,pos_KGW
KGW,dia50,1,7,12,11.889212052474274,11.889212052474274,1116,-1,0,0,pos_KGW
KGW,dia50,1,7,13,10.1313639377944,10.1313639377944,980,-1,0,0,pos_KGW
KGW,dia50,1,7,14,9.645620078805372,9.645620078805372,1054,-1,0,0,pos_KGW
KGW,dia50,1,8,11,2.5088349633969984,2.5088349633969984,871,-1,0,0,pos_KGW
KGW,dia50,1,8,12,5.369741448407811,5.369741448407811,845,-1,0,0,pos_KGW
KGW,dia50,1,8,13,4.31668887191345,4.31668887191345,853,-1,0,0,pos_KGW
KGW,dia50,1,8,14,3.6424096439637914,3.6424096439637914,832,-1,0,0,pos_KGW
KGW,dia50,1,9,11,7.036617512270083,7.036617512270083,1145,-1,0,0,pos_KGW
KGW,dia50,1,9,12,9.265097176995424,9.265097176995424,1324,-1,0,0,pos_KGW
KGW,dia50,1,9,13,9.625334218796219,9.625334218796219,1072,-1,0,0,pos_KGW
KGW,dia50,1,9,14,7.6169538275816535,7.6169538275816535,1113,-1,0,0,pos_KGW
KGW,dia50,1,10,11,10.757415660893875,10.757415660893875,965,-1,0,0,pos_KGW
KGW,dia50,1,10,12,12.793132072991952,12.793132072991952,1368,-1,0,0,pos_KGW
KGW,dia50,1,10,13,10.002998567145584,10.002998567145584,1018,-1,0,0,pos_KGW
KGW,dia50,1,10,14,15.445226098035024,15.445226098035024,1628,-1,0,0,pos_KGW
KGW,dia50,1,11,11,10.79616772121118,10.79616772121118,1058,-1,0,0,pos_KGW
KGW,dia50,1,11,12,8.998884357447587,8.998884357447587,997,-1,0,0,pos_KGW
KGW,dia50,1,11,13,7.870271689756856,7.870271689756856,885,-1,0,0,pos_KGW
KGW,dia50,1,11,14,6.723360880308409,6.723360880308409,1062,-1,0,0,pos_KGW
KGW,dia50,1,12,11,4.904394739140917,4.904394739140917,924,-1,0,0,pos_KGW
KGW,dia50,1,12,12,5.668875570582034,5.668875570582034,1066,-1,0,0,pos_KGW
KGW,dia50,1,12,13,5.16735429282693,5.16735429282693,1033,-1,0,0,pos_KGW
KGW,dia50,1,12,14,3.36269122990683,3.36269122990683,976,-1,0,0,pos_KGW
KGW,dia50,1,13,11,6.246017839672184,6.246017839672184,786,-1,0,0,pos_KGW
KGW,dia50,1,13,12,10.56206950616045,10.56206950616045,1013,-1,0,0,pos_KGW
KGW,dia50,1,13,13,8.807026450670383,8.807026450670383,927,-1,0,0,pos_KGW
KGW,dia50,1,13,14,8.98534200981579,8.98534200981579,1230,-1,0,0,pos_KGW
KGW,dia50,1,14,11,6.690956330125168,6.690956330125168,1152,-1,0,0,pos_KGW
KGW,dia50,1,14,12,5.986753395306693,5.986753395306693,1185,-1,0,0,pos_KGW
KGW,dia50,1,14,13,5.03752976134646,5.03752976134646,1100,-1,0,0,pos_KGW
KGW,dia50,1,14,14,5.973718664727582,5.973718664727582,1002,-1,0,0,pos_KGW
KGW,dia50,1,15,11,4.2700570673217895,4.2700570673217895,1235,-1,0,0,pos_KGW
KGW,dia50,1,15,12,4.320922398096311,4.320922398096311,1081,-1,0,0,pos_KGW
KGW,dia50,1,15,13,5.258064516129032,5.258064516129032,962,-1,0,0,pos_KGW
KGW,dia50,1,15,14,4.954307863116266,4.954307863116266,1263,-1,0,0,pos_KGW
KGW,dia50,1,16,11,11.14735174087906,11.14735174087906,1079,-1,0,0,pos_KGW
KGW,dia50,1,16,12,9.623988018199594,9.623988018199594,909,-1,0,0,pos_KGW
KGW,dia50,1,16,13,12.500206439253201,12.500206439253201,1212,-1,0,0,pos_KGW
KGW,dia50,1,16,14,10.354904602745648,10.354904602745648,974,-1,0,0,pos_KGW
KGW,dia50,1,17,11,5.5027605646416875,5.5027605646416875,1071,-1,0,0,pos_KGW
KGW,dia50,1,17,12,8.166527162669423,8.166527162669423,1086,-1,0,0,pos_KGW
KGW,dia50,1,17,13,7.608945386586099,7.608945386586099,963,-1,0,0,pos_KGW
KGW,dia50,1,17,14,6.04795476447834,6.04795476447834,1062,-1,0,0,pos_KGW
KGW,dia50,1,18,11,8.439060926063704,8.439060926063704,1094,-1,0,0,pos_KGW
KGW,dia50,1,18,12,8.09343928120155,8.09343928120155,1065,-1,0,0,pos_KGW
KGW,dia50,1,18,13,8.90855312834692,8.90855312834692,1105,-1,0,0,pos_KGW
KGW,dia50,1,18,14,5.262348115842174,5.262348115842174,1171,-1,0,0,pos_KGW
KGW,dia50,1,19,11,5.788518970484398,5.788518970484398,936,-1,0,0,pos_KGW
KGW,dia50,1,19,12,6.705126068638104,6.705126068638104,873,-1,0,0,pos_KGW
KGW,dia50,1,19,13,4.763879244328665,4.763879244328665,1101,-1,0,0,pos_KGW
KGW,dia50,1,19,14,6.079897761839839,6.079897761839839,1149,-1,0,0,pos_KGW
KGW,dia50,1,20,11,5.571182652929682,5.571182652929682,999,-1,0,0,pos_KGW
KGW,dia50,1,20,12,5.581563056514381,5.581563056514381,1041,-1,0,0,pos_KGW
KGW,dia50,1,20,13,6.263774855854883,6.263774855854883,1125,-1,0,0,pos_KGW
KGW,dia50,1,20,14,4.831043681322645,4.831043681322645,1004,-1,0,0,pos_KGW
KGW,dia50,1,21,11,5.015575275421812,5.015575275421812,860,-1,0,0,pos_KGW
KGW,dia50,1,21,12,5.9384173700693195,5.9384173700693195,930,-1,0,0,pos_KGW
KGW,dia50,1,21,13,8.770526275403375,8.770526275403375,977,-1,0,0,pos_KGW
KGW,dia50,1,21,14,7.148127238253151,7.148127238253151,983,-1,0,0,pos_KGW
KGW,dia50,1,22,11,9.265193093294235,9.265193093294235,1179,-1,0,0,pos_KGW
KGW,dia50,1,22,12,8.11279183169073,8.11279183169073,1036,-1,0,0,pos_KGW
KGW,dia50,1,22,13,8.155448498162782,8.155448498162782,971,-1,0,0,pos_KGW
KGW,dia50,1,22,14,8.536994190843902,8.536994190843902,1187,-1,0,0,pos_KGW
KGW,dia50,1,23,11,12.292762685965995,12.292762685965995,1108,-1,0,0,pos_KGW
KGW,dia50,1,23,12,11.66227303917171,11.66227303917171,1046,-1,0,0,pos_KGW
KGW,dia50,1,23,13,9.739649556357918,9.739649556357918,906,-1,0,0,pos_KGW
KGW,dia50,1,23,14,9.957385837170335,9.957385837170335,964,-1,0,0,pos_KGW
KGW,morph,0,0,11,-1.264661648494767,-1.264661648494767,952,1,0,0,neg
KGW,morph,0,0,12,-0.2568645196271742,-0.2568645196271742,971,0,0,0,neg
KGW,morph,0,0,13,-0.909363506104144,-0.909363506104144,1018,0,0,0,neg
KGW,morph,0,0,14,-0.32826608214930636,-0.32826608214930636,929,1,0,0,neg
KGW,morph,0,1,11,-1.3348172885319998,-1.3348172885319998,899,1,0,0,neg
KGW,morph,0,1,12,-2.2125349253908184,-2.2125349253908184,918,0,0,0,neg
KGW,morph,0,1,13,-0.8508422137453935,-0.8508422137453935,1008,2,1,0,neg
KGW,morph,0,1,14,0.9576643706915483,0.9576643706915483,918,0,0,0,neg
KGW,morph,0,2,11,1.2447313859527949,1.2447313859527949,933,0,1,0,neg
KGW,morph,0,2,12,0.6006654653369373,0.6006654653369373,802,0,0,0,neg
KGW,morph,0,2,13,-1.608744759585105,-1.608744759585105,1006,2,1,0,neg
KGW,morph,0,2,14,0.2912331607607581,0.2912331607607581,956,2,0,0,neg
KGW,morph,0,3,11,0.2221382855913819,0.2221382855913819,994,0,0,0,neg
KGW,morph,0,3,12,0.9322980214968376,0.9322980214968376,903,0,0,0,neg
KGW,morph,0,3,13,2.711088342345192,2.711088342345192,961,1,0,0,neg
KGW,morph,0,3,14,1.2205392106525912,1.2205392106525912,1022,0,0,0,neg
KGW,morph,0,4,11,-1.0370654891554296,-1.0370654891554296,1140,0,1,0,neg
KGW,morph,0,4,12,-1.3804027713039488,-1.3804027713039488,1017,0,0,0,neg
KGW,morph,0,4,13,-0.19324698792024925,-0.19324698792024925,965,0,0,0,neg
KGW,morph,0,4,14,-1.8508973673741775,-1.8508973673741775,884,0,0,0,neg
KGW,morph,0,5,11,3.2576479150838735,3.2576479150838735,816,0,0,0,neg
KGW,morph,0,5,12,0.8480669144409478,0.8480669144409478,870,0,0,0,neg
KGW,morph,0,5,13,-0.8498365855987974,-0.8498365855987974,937,4,1,0,neg
KGW,morph,0,5,14,0.1007301416809612,0.1007301416809612,888,0,0,0,neg
KGW,morph,0,6,11,0.52851642258169,0.52851642258169,1433,0,0,0,neg
KGW,morph,0,6,12,-1.2611333222388634,-1.2611333222388634,1007,0,0,0,neg
KGW,morph,0,6,13,0.45845460404900223,0.45845460404900223,1219,0,0,0,neg
KGW,morph,0,6,14,1.8569614484488353,1.8569614484488353,1152,0,1,0,neg
KGW,morph,0,7,11,-2.1262575813923053,-2.1262575813923053,907,0,1,0,neg
KGW,morph,0,7,12,-2.3841582427170787,-2.3841582427170787,913,1,1,0,neg
KGW,morph,0,7,13,-0.40061680838488767,-0.40061680838488767,1054,2,2,0,neg
KGW,morph,0,7,14,0.16511454667095662,0.16511454667095662,918,0,0,0,neg
KGW,morph,0,8,11,-0.43301270189221935,-0.43301270189221935,769,0,0,0,neg
KGW,morph,0,8,12,-0.8528028654224418,-0.8528028654224418,793,0,0,0,neg
KGW,morph,0,8,13,-0.621997473274912,-0.621997473274912,748,0,0,0,neg
KGW,morph,0,8,14,-0.8328707558159619,-0.8328707558159619,902,0,0,0,neg
KGW,morph,0,9,11,-0.711530850088466,-0.711530850088466,957,0,0,0,neg
